Label: Mini sensor 10: EMG 10 Sampling frequency: 1.259259e+003 Number of points: 81141 start: 0.000000e+000 Unit: V Domain Unit: s
Label: Mini sensor 10: ACC.X 10 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: g Domain Unit: s
Label: Mini sensor 10: ACC.Y 10 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: g Domain Unit: s
Label: Mini sensor 10: ACC.Z 10 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: g Domain Unit: s
Label: Mini sensor 10: GYRO.X 10 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: °/s Domain Unit: s
Label: Mini sensor 10: GYRO.Y 10 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: °/s Domain Unit: s
Label: Mini sensor 10: GYRO.Z 10 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: °/s Domain Unit: s
Label: Mini sensor 11: EMG 11 Sampling frequency: 1.259259e+003 Number of points: 81141 start: 0.000000e+000 Unit: V Domain Unit: s
Label: Mini sensor 11: ACC.X 11 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: g Domain Unit: s
Label: Mini sensor 11: ACC.Y 11 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: g Domain Unit: s
Label: Mini sensor 11: ACC.Z 11 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: g Domain Unit: s
Label: Mini sensor 11: GYRO.X 11 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: °/s Domain Unit: s
Label: Mini sensor 11: GYRO.Y 11 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: °/s Domain Unit: s
Label: Mini sensor 11: GYRO.Z 11 Sampling frequency: 1.481481e+002 Number of points: 9546 start: 0.000000e+000 Unit: °/s Domain Unit: s
Start Trigger Method: None
Stop Trigger Method: None

X[s],"Mini sensor 10: EMG 10",X[s],"Mini sensor 10: ACC.X 10",X[s],"Mini sensor 10: ACC.Y 10",X[s],"Mini sensor 10: ACC.Z 10",X[s],"Mini sensor 10: GYRO.X 10",X[s],"Mini sensor 10: GYRO.Y 10",X[s],"Mini sensor 10: GYRO.Z 10",X[s],"Mini sensor 11: EMG 11",X[s],"Mini sensor 11: ACC.X 11",X[s],"Mini sensor 11: ACC.Y 11",X[s],"Mini sensor 11: ACC.Z 11",X[s],"Mini sensor 11: GYRO.X 11",X[s],"Mini sensor 11: GYRO.Y 11",X[s],"Mini sensor 11: GYRO.Z 11"
0.008735294,0.0,0.07425,0.0,0.07425,0.0,0.07425,0.0,0.07425,0.0,0.07425,0.0,0.07425,0.0,0.008735294,0.0,0.07425,0.0,0.07425,0.0,0.07425,0.0,0.07425,0.0,0.07425,0.0,0.07425,0.0
0.009529412,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.009529412,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0
0.01032353,0.0,0.08775,0.0,0.08775,0.0,0.08775,0.0,0.08775,0.0,0.08775,0.0,0.08775,0.0,0.01032353,0.0,0.08775,0.0,0.08775,0.0,0.08775,0.0,0.08775,0.0,0.08775,0.0,0.08775,0.0
0.01111765,0.0,0.0945,0.0,0.0945,0.0,0.0945,0.0,0.0945,0.0,0.0945,0.0,0.0945,0.0,0.01111765,0.0,0.0945,0.0,0.0945,0.0,0.0945,0.0,0.0945,0.0,0.0945,0.0,0.0945,0.0
0.01191176,0.0,0.10125,0.0,0.10125,0.0,0.10125,0.0,0.10125,0.0,0.10125,0.0,0.10125,0.0,0.01191176,0.0,0.10125,0.0,0.10125,0.0,0.10125,0.0,0.10125,0.0,0.10125,0.0,0.10125,0.0
0.01270588,0.0,0.108,0.08496094,0.108,0.3632813,0.108,-1.011719,0.108,8.780488,0.108,17.37805,0.108,-2.439024,0.01270588,0.0,0.108,-0.402832,0.108,0.4389648,0.108,-0.9291992,0.108,17.92683,0.108,-5.121951,0.108,0.0
0.0135,0.0,0.11475,0.09082031,0.11475,0.3652344,0.11475,-1.004883,0.11475,8.719512,0.11475,16.52439,0.11475,-2.439024,0.0135,0.0,0.11475,-0.402832,0.11475,0.4350586,0.11475,-0.9291992,0.11475,17.92683,0.11475,-5.487805,0.11475,0.0
0.01429412,0.0,0.1215,0.09277344,0.1215,0.3613281,0.1215,-1.005859,0.1215,8.47561,0.1215,16.28049,0.1215,-2.134146,0.01429412,0.0,0.1215,-0.3979492,0.1215,0.4370117,0.1215,-0.925293,0.1215,18.10976,0.1215,-6.097561,0.1215,0.1219512
0.01508824,0.0,0.12825,0.09814453,0.12825,0.3588867,0.12825,-1.012207,0.12825,8.353659,0.12825,16.82927,0.12825,-2.012195,0.01508824,0.0,0.12825,-0.3901367,0.12825,0.4321289,0.12825,-0.9267578,0.12825,17.92683,0.12825,-6.890244,0.12825,0.3048781
0.01588235,0.0,0.135,0.1035156,0.135,0.3608398,0.135,-1.012695,0.135,7.865854,0.135,18.04878,0.135,-1.768293,0.01588235,0.0,0.135,-0.3862305,0.135,0.4321289,0.135,-0.9287109,0.135,17.92683,0.135,-6.707317,0.135,0.7926829
0.01667647,0.0,0.14175,0.1044922,0.14175,0.3603516,0.14175,-1.010742,0.14175,7.865854,0.14175,18.53658,0.14175,-1.463415,0.01667647,0.0,0.14175,-0.3842773,0.14175,0.4296875,0.14175,-0.9301758,0.14175,17.62195,0.14175,-5.853659,0.14175,1.097561
0.01747059,0.0,0.1485,0.1064453,0.1485,0.3598633,0.1485,-1.014648,0.1485,7.804878,0.1485,18.53658,0.1485,-1.463415,0.01747059,0.0,0.1485,-0.3813477,0.1485,0.4321289,0.1485,-0.9321289,0.1485,17.86585,0.1485,-4.329268,0.1485,1.280488
0.01826471,0.0,0.15525,0.1079102,0.15525,0.3579102,0.15525,-1.016602,0.15525,7.560976,0.15525,18.84146,0.15525,-1.402439,0.01826471,0.0,0.15525,-0.3842773,0.15525,0.4360352,0.15525,-0.9331055,0.15525,17.37805,0.15525,-3.658537,0.15525,1.341463
0.01905882,0.0,0.162,0.1088867,0.162,0.3603516,0.162,-1.016113,0.162,7.317073,0.162,19.5122,0.162,-1.463415,0.01905882,0.0,0.162,-0.3867188,0.162,0.4375,0.162,-0.9399414,0.162,17.2561,0.162,-3.719512,0.162,1.402439
0.01985294,0.0,0.16875,0.1088867,0.16875,0.3583984,0.16875,-1.009766,0.16875,7.317073,0.16875,19.32927,0.16875,-2.012195,0.01985294,0.0,0.16875,-0.3837891,0.16875,0.4345703,0.16875,-0.940918,0.16875,16.95122,0.16875,-4.268293,0.16875,1.097561
0.02064706,0.0,0.1755,0.1098633,0.1755,0.3549805,0.1755,-1.006836,0.1755,7.012195,0.1755,18.41463,0.1755,-2.317073,0.02064706,0.0,0.1755,-0.3842773,0.1755,0.4335938,0.1755,-0.9399414,0.1755,16.52439,0.1755,-4.939024,0.1755,0.7317073
0.02144118,0.0,0.18225,0.1088867,0.18225,0.3486328,0.18225,-1.003418,0.18225,6.95122,0.18225,17.86585,0.18225,-2.865854,0.02144118,0.0,0.18225,-0.3803711,0.18225,0.4272461,0.18225,-0.9311523,0.18225,16.34146,0.18225,-5.97561,0.18225,0.5487805
0.02223529,0.0,0.189,0.1103516,0.189,0.3452148,0.189,-0.9985352,0.189,6.95122,0.189,17.92683,0.189,-2.926829,0.02223529,0.0,0.189,-0.3754883,0.189,0.4199219,0.189,-0.9306641,0.189,16.21951,0.189,-7.073171,0.189,0.2439024
0.02302941,0.0,0.19575,0.1103516,0.19575,0.3344727,0.19575,-0.9970703,0.19575,6.95122,0.19575,18.53658,0.19575,-3.170732,0.02302941,0.0,0.19575,-0.3779297,0.19575,0.4130859,0.19575,-0.9233398,0.19575,16.15854,0.19575,-7.5,0.19575,-0.1219512
0.02382353,0.0,0.2025,0.1083984,0.2025,0.3334961,0.2025,-0.9931641,0.2025,7.195122,0.2025,19.08537,0.2025,-3.292683,0.02382353,0.0,0.2025,-0.3725586,0.2025,0.4047852,0.2025,-0.9223633,0.2025,16.46342,0.2025,-7.012195,0.2025,-0.1219512
0.02461765,0.0,0.20925,0.1098633,0.20925,0.3325195,0.20925,-0.9897461,0.20925,7.560976,0.20925,19.39024,0.20925,-2.865854,0.02461765,0.0,0.20925,-0.3720703,0.20925,0.4038086,0.20925,-0.9150391,0.20925,17.13415,0.20925,-6.036585,0.20925,0.2439024
0.02541176,0.0,0.216,0.1108398,0.216,0.3334961,0.216,-0.9853516,0.216,7.804878,0.216,19.69512,0.216,-2.134146,0.02541176,0.0,0.216,-0.3706055,0.216,0.4013672,0.216,-0.9145508,0.216,17.37805,0.216,-5.670732,0.216,0.4268293
0.02620588,0.0,0.22275,0.1108398,0.22275,0.3339844,0.22275,-0.9838867,0.22275,7.926829,0.22275,20.73171,0.22275,-1.280488,0.02620588,0.0,0.22275,-0.3696289,0.22275,0.4067383,0.22275,-0.9106445,0.22275,17.68293,0.22275,-4.939024,0.22275,1.097561
0.027,0.0,0.2295,0.1049805,0.2295,0.3398438,0.2295,-0.984375,0.2295,8.109756,0.2295,21.89024,0.2295,-0.7317073,0.027,0.0,0.2295,-0.3701172,0.2295,0.4086914,0.2295,-0.9047852,0.2295,18.10976,0.2295,-4.45122,0.2295,1.829268
0.02779412,0.0,0.23625,0.105957,0.23625,0.3432617,0.23625,-0.9765625,0.23625,8.170732,0.23625,22.56098,0.23625,-0.4878049,0.02779412,0.0,0.23625,-0.3706055,0.23625,0.4116211,0.23625,-0.9018555,0.23625,18.23171,0.23625,-3.780488,0.23625,2.378049
0.02858824,0.0,0.243,0.1000977,0.243,0.3481445,0.243,-0.9731445,0.243,8.719512,0.243,23.41463,0.243,-0.1219512,0.02858824,0.0,0.243,-0.3740234,0.243,0.4208984,0.243,-0.8979492,0.243,18.96342,0.243,-2.926829,0.243,2.378049
0.02938235,0.0,0.24975,0.09423828,0.24975,0.3520508,0.24975,-0.9780273,0.24975,8.963415,0.24975,23.59756,0.24975,0.0,0.02938235,0.0,0.24975,-0.3818359,0.24975,0.425293,0.24975,-0.8974609,0.24975,19.32927,0.24975,-2.256098,0.24975,2.256098
0.03017647,0.0,0.2565,0.08984375,0.2565,0.3544922,0.2565,-0.9790039,0.2565,9.45122,0.2565,24.26829,0.2565,-0.06097561,0.03017647,0.0,0.2565,-0.387207,0.2565,0.4291992,0.2565,-0.8974609,0.2565,19.20732,0.2565,-2.256098,0.2565,2.134146
0.03097059,0.0,0.26325,0.08691406,0.26325,0.362793,0.26325,-0.9838867,0.26325,9.695122,0.26325,25.12195,0.26325,-0.3048781,0.03097059,0.0,0.26325,-0.3945313,0.26325,0.434082,0.26325,-0.8989258,0.26325,19.45122,0.26325,-2.134146,0.26325,2.012195
0.0317647,0.0,0.27,0.07714844,0.27,0.3647461,0.27,-0.9892578,0.27,9.939025,0.27,25.2439,0.27,-0.3658537,0.0317647,0.0,0.27,-0.3989258,0.27,0.4350586,0.27,-0.9003906,0.27,19.5122,0.27,-1.95122,0.27,1.890244
0.03255882,0.0,0.27675,0.07617188,0.27675,0.3710938,0.27675,-0.9916992,0.27675,9.939025,0.27675,23.59756,0.27675,-0.3658537,0.03255882,0.0,0.27675,-0.4057617,0.27675,0.4384766,0.27675,-0.9106445,0.27675,19.45122,0.27675,-1.95122,0.27675,1.707317
0.03335294,0.0,0.2835,0.07861328,0.2835,0.3681641,0.2835,-0.9921875,0.2835,9.756098,0.2835,21.34146,0.2835,-0.4878049,0.03335294,0.0,0.2835,-0.4116211,0.2835,0.4414063,0.2835,-0.9150391,0.2835,19.45122,0.2835,-2.804878,0.2835,1.463415
0.03414706,0.0,0.29025,0.08154297,0.29025,0.3652344,0.29025,-0.9916992,0.29025,9.695122,0.29025,18.96342,0.29025,-0.7317073,0.03414706,0.0,0.29025,-0.4091797,0.29025,0.4394531,0.29025,-0.9189453,0.29025,19.5122,0.29025,-4.329268,0.29025,0.9756098
0.03494118,0.0,0.297,0.08398438,0.297,0.359375,0.297,-0.9892578,0.297,9.817074,0.297,17.19512,0.297,-1.280488,0.03494118,0.0,0.297,-0.4003906,0.297,0.4394531,0.297,-0.9155273,0.297,19.5122,0.297,-6.036585,0.297,0.4878049
0.03573529,0.0,0.30375,0.09082031,0.30375,0.3569336,0.30375,-0.9863281,0.30375,10.12195,0.30375,15.97561,0.30375,-1.768293,0.03573529,0.0,0.30375,-0.3930664,0.30375,0.4321289,0.30375,-0.9101563,0.30375,19.69512,0.30375,-7.560976,0.30375,-0.3048781
0.03652941,0.0,0.3105,0.09765625,0.3105,0.3569336,0.3105,-0.9912109,0.3105,10.36585,0.3105,16.52439,0.3105,-2.317073,0.03652941,0.0,0.3105,-0.394043,0.3105,0.4301758,0.3105,-0.90625,0.3105,19.69512,0.3105,-8.353659,0.3105,-0.8536586
0.03732353,0.0,0.31725,0.09375,0.31725,0.3540039,0.31725,-0.9946289,0.31725,10.48781,0.31725,17.68293,0.31725,-2.378049,0.03732353,0.0,0.31725,-0.3911133,0.31725,0.425293,0.31725,-0.9082031,0.31725,19.7561,0.31725,-7.987805,0.31725,-1.097561
0.03811765,0.0,0.324,0.09082031,0.324,0.3505859,0.324,-0.9990234,0.324,10.54878,0.324,18.29268,0.324,-2.439024,0.03811765,0.0,0.324,-0.3911133,0.324,0.4238281,0.324,-0.909668,0.324,19.63415,0.324,-7.378049,0.324,-1.097561
0.03891176,0.0,0.33075,0.09716797,0.33075,0.3491211,0.33075,-1.000977,0.33075,10.2439,0.33075,18.47561,0.33075,-2.378049,0.03891176,0.0,0.33075,-0.3911133,0.33075,0.4189453,0.33075,-0.9169922,0.33075,19.32927,0.33075,-5.853659,0.33075,-0.7926829
0.03970588,0.0,0.3375,0.09521484,0.3375,0.3486328,0.3375,-1.00293,0.3375,10.06098,0.3375,18.65854,0.3375,-2.256098,0.03970588,0.0,0.3375,-0.3925781,0.3375,0.4204102,0.3375,-0.9228516,0.3375,19.14634,0.3375,-4.695122,0.3375,-0.6097561
0.0405,0.0,0.34425,0.09472656,0.34425,0.3466797,0.34425,-1.002441,0.34425,9.817074,0.34425,18.53658,0.34425,-1.95122,0.0405,0.0,0.34425,-0.3901367,0.34425,0.4194336,0.34425,-0.9243164,0.34425,19.20732,0.34425,-3.963415,0.34425,-0.2439024
0.04129412,0.0,0.351,0.09521484,0.351,0.3461914,0.351,-1.004395,0.351,9.817074,0.351,18.65854,0.351,-1.95122,0.04129412,0.0,0.351,-0.394043,0.351,0.421875,0.351,-0.9267578,0.351,19.20732,0.351,-4.085366,0.351,0.0
0.04208823,0.0,0.35775,0.09619141,0.35775,0.3496094,0.35775,-1.010742,0.35775,9.756098,0.35775,19.20732,0.35775,-1.890244,0.04208823,0.0,0.35775,-0.3984375,0.35775,0.425293,0.35775,-0.9287109,0.35775,19.26829,0.35775,-4.817073,0.35775,-0.06097561
0.04288235,0.0,0.3645,0.09863281,0.3645,0.355957,0.3645,-1.011719,0.3645,10.06098,0.3645,19.39024,0.3645,-2.012195,0.04288235,0.0,0.3645,-0.3964844,0.3645,0.4272461,0.3645,-0.9326172,0.3645,19.26829,0.3645,-5.0,0.3645,0.0
0.04367647,0.0,0.37125,0.09765625,0.37125,0.3530273,0.37125,-1.019043,0.37125,10.0,0.37125,19.02439,0.37125,-1.585366,0.04367647,0.0,0.37125,-0.3984375,0.37125,0.4267578,0.37125,-0.9389648,0.37125,19.26829,0.37125,-4.756098,0.37125,-0.06097561
0.04447059,0.0,0.378,0.09912109,0.378,0.3549805,0.378,-1.019043,0.378,9.695122,0.378,17.9878,0.378,-1.646341,0.04447059,0.0,0.378,-0.3989258,0.378,0.4326172,0.378,-0.9418945,0.378,19.14634,0.378,-4.756098,0.378,0.1829268
0.04526471,0.0,0.38475,0.1020508,0.38475,0.3535156,0.38475,-1.02002,0.38475,9.512196,0.38475,16.46342,0.38475,-1.829268,0.04526471,0.0,0.38475,-0.3974609,0.38475,0.4287109,0.38475,-0.9482422,0.38475,18.96342,0.38475,-5.304878,0.38475,0.2439024
0.04605882,0.0,0.3915,0.1044922,0.3915,0.3525391,0.3915,-1.019043,0.3915,9.085366,0.3915,15.73171,0.3915,-1.829268,0.04605882,0.0,0.3915,-0.3945313,0.3915,0.4316406,0.3915,-0.9482422,0.3915,18.65854,0.3915,-6.463415,0.3915,0.0
0.04685294,0.0,0.39825,0.1098633,0.39825,0.3500977,0.39825,-1.018066,0.39825,8.841464,0.39825,15.06098,0.39825,-2.195122,0.04685294,0.0,0.39825,-0.390625,0.39825,0.4296875,0.39825,-0.9472656,0.39825,18.23171,0.39825,-7.317073,0.39825,0.0
0.04764706,0.0,0.405,0.1147461,0.405,0.3544922,0.405,-1.012207,0.405,8.414635,0.405,14.39024,0.405,-2.134146,0.04764706,0.0,0.405,-0.3857422,0.405,0.4267578,0.405,-0.9399414,0.405,18.10976,0.405,-7.987805,0.405,-0.1829268
0.04844118,0.0,0.41175,0.1162109,0.41175,0.3530273,0.41175,-1.009766,0.41175,8.353659,0.41175,14.45122,0.41175,-2.256098,0.04844118,0.0,0.41175,-0.378418,0.41175,0.4277344,0.41175,-0.9355469,0.41175,18.04878,0.41175,-8.170732,0.41175,0.06097561
0.04923529,0.0,0.4185,0.1220703,0.4185,0.3535156,0.4185,-1.005371,0.4185,8.170732,0.4185,15.67073,0.4185,-2.560976,0.04923529,0.0,0.4185,-0.371582,0.4185,0.4316406,0.4185,-0.9301758,0.4185,17.68293,0.4185,-7.682927,0.4185,-0.1219512
0.05002941,0.0,0.42525,0.1245117,0.42525,0.3530273,0.42525,-1.001465,0.42525,8.170732,0.42525,16.40244,0.42525,-2.682927,0.05002941,0.0,0.42525,-0.3710938,0.42525,0.4296875,0.42525,-0.9272461,0.42525,17.56098,0.42525,-7.012195,0.42525,-0.2439024
0.05082353,0.0,0.432,0.1196289,0.432,0.3520508,0.432,-1.0,0.432,8.170732,0.432,17.62195,0.432,-2.804878,0.05082353,0.0,0.432,-0.3701172,0.432,0.4282227,0.432,-0.9257813,0.432,17.43902,0.432,-5.914634,0.432,-0.1219512
0.05161764,0.0,0.43875,0.1191406,0.43875,0.3549805,0.43875,-0.9980469,0.43875,8.231708,0.43875,18.29268,0.43875,-2.439024,0.05161764,0.0,0.43875,-0.3701172,0.43875,0.4267578,0.43875,-0.9208984,0.43875,17.5,0.43875,-5.365854,0.43875,-0.1219512
0.05241176,0.0,0.4455,0.1176758,0.4455,0.3530273,0.4455,-0.9956055,0.4455,8.292683,0.4455,18.90244,0.4455,-2.439024,0.05241176,0.0,0.4455,-0.3725586,0.4455,0.4262695,0.4455,-0.9223633,0.4455,17.7439,0.4455,-4.817073,0.4455,0.1219512
0.05320588,0.0,0.45225,0.1181641,0.45225,0.3496094,0.45225,-0.9936523,0.45225,8.658537,0.45225,19.81707,0.45225,-2.134146,0.05320588,0.0,0.45225,-0.3735352,0.45225,0.4257813,0.45225,-0.9223633,0.45225,17.80488,0.45225,-4.512195,0.45225,0.3658537
0.054,0.0,0.459,0.112793,0.459,0.3544922,0.459,-0.9970703,0.459,8.902439,0.459,20.36585,0.459,-2.073171,0.054,0.0,0.459,-0.3769531,0.459,0.4238281,0.459,-0.925293,0.459,18.29268,0.459,-4.02439,0.459,0.2439024
0.05479412,0.0,0.46575,0.1108398,0.46575,0.3569336,0.46575,-0.9970703,0.46575,9.329268,0.46575,20.36585,0.46575,-1.829268,0.05479412,0.0,0.46575,-0.378418,0.46575,0.4296875,0.46575,-0.9248047,0.46575,18.53658,0.46575,-3.414634,0.46575,0.3658537
0.05558823,0.0,0.4725,0.105957,0.4725,0.3598633,0.4725,-1.0,0.4725,9.390244,0.4725,20.4878,0.4725,-1.707317,0.05558823,0.0,0.4725,-0.3857422,0.4725,0.4331055,0.4725,-0.9238281,0.4725,18.84146,0.4725,-3.04878,0.4725,0.4878049
0.05638235,0.0,0.47925,0.1064453,0.47925,0.3588867,0.47925,-1.0,0.47925,9.45122,0.47925,20.54878,0.47925,-1.829268,0.05638235,0.0,0.47925,-0.3901367,0.47925,0.4360352,0.47925,-0.9238281,0.47925,18.90244,0.47925,-2.865854,0.47925,0.3658537
0.05717647,0.0,0.486,0.1020508,0.486,0.3598633,0.486,-1.001953,0.486,9.268292,0.486,20.91463,0.486,-2.134146,0.05717647,0.0,0.486,-0.3930664,0.486,0.4360352,0.486,-0.9257813,0.486,18.53658,0.486,-2.865854,0.486,0.2439024
0.05797059,0.0,0.49275,0.1020508,0.49275,0.3598633,0.49275,-1.002441,0.49275,9.02439,0.49275,21.21951,0.49275,-2.621951,0.05797059,0.0,0.49275,-0.390625,0.49275,0.4345703,0.49275,-0.9238281,0.49275,18.17073,0.49275,-3.170732,0.49275,0.0
0.0587647,0.0,0.4995,0.09423828,0.4995,0.3603516,0.4995,-1.008789,0.4995,8.841464,0.4995,21.34146,0.4995,-3.04878,0.0587647,0.0,0.4995,-0.3955078,0.4995,0.4316406,0.4995,-0.9272461,0.4995,17.86585,0.4995,-2.987805,0.4995,-0.3658537
0.05955882,0.0,0.50625,0.09423828,0.50625,0.3574219,0.50625,-1.006836,0.50625,8.719512,0.50625,20.79268,0.50625,-3.04878,0.05955882,0.0,0.50625,-0.3989258,0.50625,0.4296875,0.50625,-0.9272461,0.50625,17.62195,0.50625,-2.804878,0.50625,-0.3048781
0.06035294,0.0,0.513,0.09667969,0.513,0.3540039,0.513,-1.005371,0.513,8.780488,0.513,20.42683,0.513,-2.926829,0.06035294,0.0,0.513,-0.3979492,0.513,0.4257813,0.513,-0.9248047,0.513,17.7439,0.513,-3.170732,0.513,-0.2439024
0.06114706,0.0,0.51975,0.09570313,0.51975,0.3496094,0.51975,-1.004395,0.51975,8.597561,0.51975,20.12195,0.51975,-2.743902,0.06114706,0.0,0.51975,-0.3989258,0.51975,0.4223633,0.51975,-0.9233398,0.51975,17.7439,0.51975,-3.658537,0.51975,-0.06097561
